Data;Nome_Horus;Visto_Horus;id
;AMICACINA, SULFATO 125 MG/ML SOLUÇÃO INJETÁVEL 2 ML;;4756
;AMICACINA, SULFATO 250 MG/ ML SOLUÇÃO INJETÁVEL 2 ML ELENCO ESTADUAL ;;4757
;AMICACINA, SULFATO 250 MG/ML SOLUÇÃO INJETÁVEL 1 ML ELENCO ESTADUAL ;;4758
;AMICACINA, SULFATO 50 MG/ML SOLUÇÃO INJETÁVEL 2 ML ELENCO ESTADUAL ;;4759
;AMILORIDA, CLORIDRATO + CLORTALIDONA 5 MG+ 25 MG COMPRIMIDO;;4760
;AMILORIDA, CLORIDRATO + HIDROCLOROTIAZIDA 2,5  MG + 25 MG COMPRIMIDO;;4761
;AMILORIDA, CLORIDRATO + HIDROCLOROTIAZIDA 5  MG+ 50 MG COMPRIMIDO;;4762
;AMINAFTONA 75 MG COMPRIMIDO;;4763
;AMINOÁCIDOS, A 10%,SOLUÇÃO GLICOSE 50%,COM TAURINA + OLIGOELEMENTOS, PARA NEONATOS 20% EMULSÃO;;4764
;AMINOÁCIDOS, A 10%,SOLUÇÃO GLICOSE 50%,SEM TAURINA + OLIGOELEMENTOS, PARA NEONATOS 20% EMULSÃO;;4765
;AMINOÁCIDOS, A 8% P/ HEPATOPATAS, SEM CARBOHIDRATO, SEM ELETRÓLITOS SOLUÇÃO 500 ML;;4766
;AMINOÁCIDOS, ARG, GLN, SER, THR, TRP,VIT: B12A 10MG+6MG+4MG+1MG+4MG+48,7 MCG PÓ PARA SOLUÇÃO;;4767
;AMINOÁCIDOS, COM TAURINA E CISTEÍNA, ISENTA DE CARBOHIDRATOS E ELETRÓLITOS 10% SOLUÇÃO INJETÁVEL;;4768
;AMINOÁCIDOS, C/8 AMINOÁCIDOS ESSENCIAIS + HISTIDINA, SEM CARBOHIDRATO, SEM ELETRÓLITOS 6,5 A 6,9 % DE AA TOTAIS SOLUÇÃO INJETÁVEL;;4769
;AMINOÁCIDOS, ESSENCIAIS E NÃO ESSENCIAIS À 10%, SEM CARBOHIDRATO, SEM ELETRÓLITOS SOLUÇÃO INJETÁVEL;;4770
;AMINOÁCIDOS (LISINA 75MG, TREONINA 53MG, TRIPTOFANO 23MG, HISTIDINA 38MG, TIROSINA 30MG) + ANÁLOGOS (ISOLEUCINA 67MG, LEUCINA 101MG, VALINA 85MG, ALFA-HIDROXI-ANÁLOGO DA METIONINA 59MG) COMP REV;;4771
;AMINOÁCIDOS (LISINA 75MG, TREONINA 53MG, TRIPTOFANO 23MG, HISTIDINA 38MG, TIROSINA 30MG) + ANÁLOGOS (ISOLEUCINA 67MG, LEUCINA 101MG, VALINA 85MG, ALFA-HIDROXI-ANÁLOGO DA METIONINA 59MG) TABLETE;;4772
;AMINOFILINA 100 MG COMPRIMIDO;;4773
;AMINOFILINA 200 MG COMPRIMIDO;;4774
;AMINOFILINA 24 MG/ML SOLUÇÃO INJETÁVEL 10 ML;;4775
;AMIODARONA, CLORIDRATO 100 MG COMPRIMIDO;;4776
;AMIODARONA, CLORIDRATO 200 MG COMPRIMIDO;;4777
;AMIODARONA, CLORIDRATO 50 MG/ML SOLUÇÃO INJETÁVEL 3 ML;;4778
;AMISSULPRIDA 200 MG COMPRIMIDO;;4779
;AMISSULPRIDA 50 MG COMPRIMIDO;;4780
;AMITRIPTILINA, CLORIDRATO + CLORDIAZEPÓXIDO 12,5 MG + 5 MG CÁPSULA ;;4781
;AMITRIPTILINA, CLORIDRATO 10 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA;;4782
;AMITRIPTILINA, CLORIDRATO 25 MG COMPRIMIDO ELENCO ESTADUAL ;;4783
;AMITRIPTILINA, CLORIDRATO 75 MG COMPRIMIDO;;4784
;AMORFO, ALANTOÍNA, GLICERINA E CARBOXIMETILCELULOSE   BISNAGA 85G;;4785
;AMOROLFINA, CLORIDRATO 2,5 MG/G CREME  20 G;;4786
;AMOROLFINA, CLORIDRATO 50 MG/ML ESMALTE 2,5 ML;;4787
;AMOXICILINA + CLARITROMICINA + ESOMEPRAZOL 500MG + 500 MG + 20  MG COMP REV;;4788
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 1 G + 0,2 G SOLUÇÃO INJETÁVEL;;4789
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 25 MG + 6,25 MG/ML SUSPENSÃO ORAL  75 ML;;4790
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 40+5,7 MG/ML SUSPENSÃO ORAL  70 ML;;4791
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 50 MG + 12,5MG/ML SUSPENSÃO ORAL  70 ML;;4792
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 50 MG+ 12,5 MG/ML SUSPENSÃO ORAL  100 ML ELENCO ESTADUAL ;;4793
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 50 MG+ 12,5 MG/ML SUSPENSÃO ORAL  75 ML;;4794
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 500 MG + 100 MG PÓ PARA SOLUÇÃO INJETÁVEL 10 ML;;4795
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 500 MG + 125 MG COMPRIMIDO ELENCO ESTADUAL ;;4796
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 80 MG + 11,5 MG/ML SUSPENSÃO ORAL  70 ML;;4797
;AMOXICILINA + CLAVULANATO DE POTÁSSIO 875 MG + 125 MG COMPRIMIDO;;4798
;AMOXICILINA + SULBACTAM 875 MG + 125 MG COMPRIMIDO;;4799
;AMOXICILINA 150 MG/ML SOLUÇÃO INJETÁVEL 100 ML;;4800
;AMOXICILINA 50 MG/ML PÓ PARA SUSPENSÃO ORAL  100 ML;;4801
;AMOXICILINA 50 MG/ML PÓ PARA SUSPENSÃO 150 ML;;4802
;AMOXICILINA 50 MG/ML PÓ PARA SUSPENSÃO 60 ML;;4803
;AMOXICILINA 50 MG/ML PÓ PARA SUSPENSÃO 80 ML;;4804
;AMOXICILINA 500 MG CÁPSULA ;;4805
;AMOXICILINA 500 MG COMPRIMIDO;;4806
;AMPICILINA + SULBACTAM 1 G + 500 MG PÓ PARA SOLUÇÃO INJETÁVEL;;4807
;AMPICILINA + SULBACTAM 2 G + 1 G PÓ PARA SOLUÇÃO INJETÁVEL;;4808
;AMPICILINA 1000 MG PÓ PARA SOLUÇÃO INJETÁVEL;;4809
;AMPICILINA 50 MG/ML SUSPENSÃO ORAL  150 ML;;4810
;AMPICILINA 50 MG/ML SUSPENSÃO ORAL  60 ML;;4811
;AMPICILINA 500 MG CÁPSULA ;;4812
;AMPICILINA 500 MG COMPRIMIDO;;4813
;AMPICILINA 500 MG PÓ PARA SOLUÇÃO INJETÁVEL;;4814
;AMPRENAVIR 15 MG/ML MG/ML PÓ PARA SOLUÇÃO 240 ML;;4815
;AMPRENAVIR 150 MG CÁPSULA ;;4816
;ANAGRELIDA, CLORIDRATO 0,5 MG COMPRIMIDO ELENCO ESTADUAL ;;4817
;ANAMIRTA COCCULUS D4 + ASSOCIAÇÃO 210 + 30 + 30 MG COMPRIMIDO;;4818
;ANASTROZOL 1 MG COMPRIMIDO;;4819
;ANFEPRAMONA, CLORIDRATO 75 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;;4820
;ANFOTERICINA B LIPOSSOMAL PÓ PARA SOLUÇÃO INJETÁVEL 50 MG ELENCO ESTADUAL ;;4821
;ANFOTERICINA B 100 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;;4822
;ANFOTERICINA B 100 MG SOLUÇÃO INJETÁVEL LIPOSSOMAL 20  ML;;4823
;ANFOTERICINA B 5 MG/ML SUSPENSÃO INJETÁVEL 20 ML;;4824
;ANFOTERICINA B 50 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL COLOIDAL;;4825
;ANFOTERICINA B 50 MG PÓ PARA SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;;4826
;ANIDULAFUNGINA PÓ LIOF INJ (AMP) 100 MG;;4827
;ANLODIPINO, BESILATO + ATENOLOL 5 + 25 MG CÁPSULA ;;4828
;ANLODIPINO, BESILATO + ATENOLOL 5 MG + 50 MG CÁPSULA ;;4829
;ANLODIPINO, BESILATO + ATORVASTATINA 5 MG + 10 MG COMPRIMIDO;;4830
;ANLODIPINO, BESILATO + BENAZEPRIL, CLORIDRATO 2,5 MG+ 10 MG CÁPSULA ;;4831
;ANLODIPINO, BESILATO + BENAZEPRIL, CLORIDRATO 5  MG +20 MG MG CÁPSULA ;;4832
;ANLODIPINO, BESILATO + BENAZEPRIL, CLORIDRATO 5 MG + 10 MG CÁPSULA ;;4833
;ANLODIPINO, BESILATO + ENALAPRIL, MALEATO 2,5 MG + 10MG CÁPSULA ;;4834
;ANLODIPINO, BESILATO + ENALAPRIL, MALEATO 5 MG + 10 MG CÁPSULA ;;4835
;ANLODIPINO, BESILATO + ENALAPRIL, MALEATO 5 MG+ 20 MG COMPRIMIDO ELENCO ESTADUAL ;;4836
;ANLODIPINO, BESILATO + LOSARTANA POTÁSSICA 2,5 MG+ 50 MG COMPRIMIDO;;4837
;ANLODIPINO, BESILATO + LOSARTANA POTÁSSICA 5 MG + 100 MG CÁPSULA ;;4838
;ANLODIPINO, BESILATO 10 MG COMPRIMIDO;;4839
;ANLODIPINO, BESILATO 2,5 MG COMPRIMIDO;;4840
;ANLODIPINO, BESILATO 5 MG COMPRIMIDO;;4841
;ANTÍGENO, ÁCARO(MIX) 6 ML SOLUÇÃO ORAL;;4842
;ANTÍGENO, ÁCARO(MIX) 8 ML SOLUÇÃO ORAL ESPECIALMENTE MANIPULADO;;4843
;APALUTAMIDA 60 MG COMP REV;;4844
;APIXABANA 2,5 MG COMP REV;;4845
;APIXABANA 5 MG COMP;;4846
;APREPITANTO 2 CAP 80 MG + CÁPSULA  1 CAP 125 MG ;;4847
;ARGININA + ORNITINA + CITRULINA 185 MG + 60 MG + 5 MG COMPRIMIDO;;4848
;ARGININA 0,25 MG/ML XAROPE  150 ML;;4849
;ARGININA 0,25 MG/ML XAROPE  45 ML;;4850
;ARGININA 250 MG/ML XAROPE  600 ML;;4851
;ARGININA 400 MG/ML XAROPE  450 ML;;4852
;ARIPIPRAZOL 1 MG/ML SUSPENSÃO ORAL  150 ML;;4853
;ARIPIPRAZOL 10 MG COMPRIMIDO ;;4854
;ARIPIPRAZOL 15 MG COMPRIMIDO ELENCO ESTADUAL ;;4855
;ARIPIPRAZOL 20 MG COMPRIMIDO ELENCO ESTADUAL ;;4856
;ARIPIPRAZOL 20 MG/ML SUSPENSÃO ORAL  30 ML;;4857
;ARIPIPRAZOL 30 MG COMPRIMIDO ELENCO ESTADUAL ;;4858
;ARNICA MONTANA D2 + ASSOCIAÇÃO 301,5 MG COMPRIMIDO SUBLINGUAL;;4859
;ARNICA 10 % GEL 30 G;;4860
;ARTEMETER + LUMEFANTRINA 20 + 120 MG COMPRIMIDO 35 KG (BLISTER C/24 COMPRIMIDOS);;4861
;ARTEMETER + LUMEFANTRINA 20 MG + 120 MG COMPRIMIDO;;4862
;ARTEMETER + LUMEFANTRINA 20 MG + 120 MG COMPRIMIDO 15 - 24 KG (BLISTER C/12 COMPRIMIDOS);;4863
;ARTEMETER + LUMEFANTRINA 20 MG + 120 MG COMPRIMIDO 25 - 34 KG (BLISTER C/18 COMPRIMIDOS);;4864
;ARTEMETER + LUMEFANTRINA 20 MG + 120 MG COMPRIMIDO 5 - 14 KG (BLISTER C/6 COMPRIMIDOS);;4865
;ARTEMETER 80 MG/ML SOLUÇÃO INJETÁVEL 1  ML;;4866
;ARTESUNATO + MEFLOQUINA 100 + 220  MG COMPRIMIDO (3 COMP) 6 A 11 ANOS;;4867
;ARTESUNATO + MEFLOQUINA 100 + 220 MG COMPRIMIDO;;4868
;ARTESUNATO + MEFLOQUINA 100 + 220 MG COMPRIMIDO (6 COMP) 12 ANOS OU MAIS;;4869
;ARTESUNATO + MEFLOQUINA 25 + 55 MG COMPRIMIDO;;4870
;ARTESUNATO + MEFLOQUINA 25 + 55 MG COMPRIMIDO (3 COMP) 6 A 11 MESES;;4871
;ARTESUNATO + MEFLOQUINA 25 + 55 MG COMPRIMIDO (6 COMP) 1 A 5 ANOS;;4872
;ARTESUNATO DE SÓDIO 60 MG PÓ PARA SOLUÇÃO INJETÁVEL;;4873
;ARTICAÍNA ASSOCIADA COM EPINEFRINA 4 % + 1/200.000 SOLUÇÃO INJETÁVEL 1,8 ML;;4874
;ARTICAÍNA ASSOCIADA COM EPINEFRINA 4% + 1/100.000 SOLUÇÃO INJETÁVEL 1,8 ML;;4875
;ASENAPINA 10 MG COMPRIMIDO SUBLINGUAL ;;4876
;ASENAPINA 5 MG COMPRIMIDO SUBLINGUAL  ;;4877
;ASPARAGINASE 10000 UI PÓ LIOF INJ (FR-AMP) ELENCO ESTADUAL ;;4878
;ASPARTATO DE MAGNÉSIO + CARBONATO DE CALCIO +  RANITIDINA + COLECALCIFEROL 50 + 500 + 150 MG + 400 UI CÁPSULA ;;4879
;ASPARTATO, L-ARGININA 250 MG COMPRIMIDO ;;4880
;ATAZANAVIR 150 MG CÁPSULA ;;4881
;ATAZANAVIR 200 MG CÁPSULA ;;4882
;ATAZANAVIR 300 MG CÁPSULA ;;4883
;ATENOLOL +  NIFEDIPINO 50 + 20 MG COMPRIMIDO ;;4884
;ATENOLOL + CLORTALIDONA 100 + 25 MG COMPRIMIDO ;;4885
;ATENOLOL + CLORTALIDONA 25+12,5 MG COMPRIMIDO;;4886
;ATENOLOL + CLORTALIDONA 50 + 12,5 MG COMPRIMIDO ;;4887
;ATENOLOL 100 MG COMPRIMIDO;;4888
;ATENOLOL 25 MG COMPRIMIDO;;4889
;ATENOLOL 50 MG COMPRIMIDO;;4890
;ATEZOLIZUMABE 60 MG/ML SOLUÇÃO INJETÁVEL 20 ML;;4891
;ATIPAMEZOLE 10 ML SOLUÇÃO INJETÁVEL;;4892
;ATORVASTATINA CÁLCICA 10 MG COMPRIMIDO ;;4893
;ATORVASTATINA CÁLCICA 20 MG COMPRIMIDO ;;4894
;ATORVASTATINA CÁLCICA 40 MG COMPRIMIDO ;;4895
;ATORVASTATINA CÁLCICA 80 MG COMPRIMIDO ;;4896
;ATORVASTATINA 10 MG COMP GRUPO 3;;4897
;ATORVASTATINA 20 MG COMP GRUPO 3;;4898
;ATORVASTATINA 40 MG COMP GRUPO 3;;4899
;ATORVASTATINA 80 MG COMP GRUPO 3;;4900
;ATRACÚRIO 10 MG/ML SOLUÇÃO INJETÁVEL 2,5 ML;;4901
;ATRACÚRIO 10 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;4902
;ATROPINA, SULFATO 0,25 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;4903
;ATROPINA, SULFATO 0,5 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;4904
;ATROPINA, SULFATO 1 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;4905
;ATROPINA, SULFATO 1 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;4906
;ATROPINA, SULFATO 10 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;4907
;ATROPINA, SULFATO 2 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;4908
;ATROPINA, SULFATO 5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;4909
;AVELUMABE 20 MG/ML INJ (FR) 10 ML;;4910
;AXITINIBE 5 MG COMPRIMIDO;;4911
;AZACITIDINA 100 MG PÓ PARA SOLUÇÃO INJETÁVEL ;;4912
;AZATIOPRINA 50 MG COMP GRUPO 3;;4913
;AZATIOPRINA 50 MG COMPRIMIDO ELENCO ESTADUAL ;;4914
;AZELASTINA, CLORIDRATO 1 MG/ML AEROSSOL NASAL 10 ML ;;4915
;AZELASTINA, CLORIDRATO 1 MG/ML SOLUÇÃO NASAL  10 ML ;;4916
;AZITROMICINA 1 G COMPRIMIDO;;4917
;AZITROMICINA 250 MG COMPRIMIDO;;4918
;AZITROMICINA 40 MG/ML 1200 MG PÓ PARA SUSPENSÃO 30 ML;;4919
;AZITROMICINA 40 MG/ML 1500 MG PÓ PARA SUSPENSÃO 37,5 ML;;4920
;AZITROMICINA 40 MG/ML 600 MG PÓ PARA SUSPENSÃO 15 ML ELENCO ESTADUAL ;;4921
;AZITROMICINA 40 MG/ML 900 MG PÓ PARA SUSPENSÃO 22,5 ML;;4922
;AZITROMICINA 500 MG COMPRIMIDO ELENCO ESTADUAL ;;4923
;AZITROMICINA 500 MG PÓ PARA SOLUÇÃO INJETÁVEL;;4924
;AZTREONAM 1 G PÓ PARA SOLUÇÃO INJETÁVEL;;4925
;AZUL DE METILENO 1 % SOLUÇÃO INJETÁVEL  2 ML ;;4926
;AZUL DE METILENO 2% FORMULAÇÃO ESPECIALMENTE MANIPULADA SOLUÇÃO TÓPICA 20 ML;;4927
;AZUL DE TRYPAN 0,1 % SOLUÇÃO INJETÁVEL  1 ML ;;4928
;AZUL DE TRYPAN 0,1 % SOLUÇÃO OFTÁLMICA 1 ML ;;4929
;BACILLUS CEREUS 1.000.000 SOLUÇÃO ORAL 5 ML;;4930
;BACILLUS CLAUSII SOLUÇÃO 5ML;;4931
;BACLOFENO 10 MG COMPRIMIDO ELENCO ESTADUAL ;;4932
;BACLOFENO 20 MG COMPRIMIDO ;;4933
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 100 ML;;4934
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 120 ML ;;4935
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 20 ML ;;4936
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 200 ML ;;4937
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 60 ML;;4938
;BAMIFILINA, CLORIDRATO 300 MG DRÁGEA;;4939
;BAMIFILINA, CLORIDRATO 600 MG COMPRIMIDO ;;4940
;BAMIFILINA, CLORIDRATO 600 MG DRÁGEA;;4941
;BARBATIMÃO 10% CREME  10G;;4942
;BARBATIMÃO 10% CREME  60G;;4943
;BARICITINIBE 2 MG COMPRIMIDO;;4944
;BARICITINIBE 2 MG COMPRIMIDO GRUPO 1.A;;4945
;BARICITINIBE 4 MG COMPRIMIDO;;4946
;BARICITINIBE 4 MG COMPRIMIDO GRUPO 1.A;;4947
;BASILIXIMABE 20 MG PÓ LIOFILIZADO ;;4948
;BECLOMETASONA, DIPROPIONATO + FORMOTEROL, FUMARATO 100 + 6 MCG/DOSE AEROSSOL ORAL 120 DOSES ;;4949
;BECLOMETASONA, DIPROPIONATO + FORMOTEROL, FUMARATO 100 + 6 MCG/DOSE PÓ INAL (FR DE 100 DOSES) 120 DOSE;;4950
;BECLOMETASONA, DIPROPIONATO + SALBUTAMOL 400MG + 800MCG  SUSPENSÃO PARA NEBULIZAÇÃO 2 ML;;4951
;BECLOMETASONA, DIPROPIONATO + SALBUTAMOL 50 + 100 MCG/DOSE SUSPENSÃO PARA NEBULIZAÇÃO  COM ESPAÇADOR ORAL 200 DOSES;;4952
;BECLOMETASONA DIPROPIONATO, ASSOC. C, BROMETO GLICOPIRRÔNIO E FORMOTEROL 100 + 12,5 + 6  MCG AEROSSOL ORAL 120 DOSES ELENCO ESTADUAL ;;4953
;BECLOMETASONA, DIPROPIONATO 200 MCG AER BUCAL (FR DE 200 DOSES) 200 DOSES;;4954
;BECLOMETASONA, DIPROPIONATO 200 MCG CÁPSULA  60 DOSES;;4955
;BECLOMETASONA, DIPROPIONATO 200 MCG/DOSE PÓ PARA INALAÇÃO ORAL 100 DOSES;;4956
;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE AEROSSOL NASAL 200 DOSES;;4957
;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE AEROSSOL ORAL 200 DOSES, COM INALADOR;;4958
;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE SOLUÇÃO ORAL 200 DOSES;;4959
;BECLOMETASONA, DIPROPIONATO 400 MCG CÁPSULA  60 DOSES ELENCO ESTADUAL ;;4960
;BECLOMETASONA, DIPROPIONATO 400 MCG PÓ PARA INALAÇÃO ORAL 100 DOSES ;;4961
;BECLOMETASONA, DIPROPIONATO 400 MCG/ML SUSPENSÃO PARA AEROSSOLTERAPIA 2 ML ;;4962
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL NASAL 130 DOSES;;4963
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL NASAL 200 DOSES;;4964
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL ORAL 130 DOSES;;4965
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL ORAL 200 DOSES;;4966
;BECLOMETASONA 200 MCG CAP INAL (FR DE 100 DOSES) GRUPO 3;;4967
;BECLOMETASONA 200 MCG CAP INAL GRUPO 3;;4968
;BECLOMETASONA 250 MCG SPRAY (FR DE 200 DOSES) GRUPO 3;;4969
;BECLOMETASONA 400 MCG CAP INAL GRUPO 3;;4970
;BECLOMETASONA 400 MCG PÓ INAL (FR DE 100 DOSES) GRUPO 3;;4971
;BEDAQUILINA 100 MG COMPRIMIDO ELENCO ESTADUAL ;;4972
;BELIMUMABE 120 MG PÓ LIOF INJ (AMP);;4973
;BELIMUMABE 200 MG/ML PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;4974
;BELIMUMABE 400 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;4975
;BENAZEPRIL, CLORIDRATO + HIDROCLOROTIAZIDA 10 + 12,5 MG COMPRIMIDO;;4976
;BENAZEPRIL, CLORIDRATO 10 MG COMPRIMIDO ;;4977
;BENAZEPRIL, CLORIDRATO 5 MG COMPRIMIDO ;;4978
;BENCICLANO, FUMARATO 100 MG COMPRIMIDO ;;4979
;BENCICLANO, FUMARATO 200 MG COMPRIMIDO ;;4980
;BENDAMUSTINA 100 MG PÓ LIOFILIZADO;;4981
;BENDAMUSTINA 25 MG AMP;;4982
;BENFOTIAMINA 150 MG DRÁGEA ;;4983
;BENJOIM 20% TINTURA 1 L;;4984
;BENRALIZUMABE 30 MG/ML SOL INJ (SER PREENC) 1 ML;;4985
;BENZALCÔNIO, CLORETO + CETRIMÔNIO, BROMETO 0,2 + 2 MG CREME  40 G ;;4986
;BENZBROMARONA 100 MG COMPRIMIDO ;;4987
;BENZIDAMINA, CLORIDRATO 1,5 MG/ML SPRAY ORAL 30 ML;;4988
;BENZIDAMINA, CLORIDRATO 30 MG/ML SOLUÇÃO ORAL  20 ML ;;4989
;BENZIDAMINA, CLORIDRATO 500 MG PÓ SACHE 9,4 G ;;4990
;BENZILPENICILINA BENZATINA 1.200.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;4991
;BENZILPENICILINA BENZATINA 1.200.000 UI SUSPENSÃO INJETÁVEL 4 ML;;4992
;BENZILPENICILINA BENZATINA 600.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;4993
;BENZILPENICILINA BENZATINA 600.000 UI SUSPENSÃO INJETÁVEL;;4994
;BENZILPENICILINA POTÁSSICA 1.000.000UI SOL INJ (FR) 2ML;;4995
;BENZILPENICILINA POTÁSSICA 1.200.000 UI SOLUÇÃO INJETÁVEL 2 ML;;4996
;BENZILPENICILINA POTÁSSICA 5.000.000 UI PÓ PARA SOLUÇÃO INJETÁVEL;;4997
;BENZILPENICILINA PROCAÍNA + BENZILPENICILINA POTÁSSICA  300.000 +100.000 UI PÓ PARA SOLUÇÃO INJETÁVEL;;4998
;BENZILPENICILINA PROCAÍNA + BENZILPENICILINA POTÁSSICA 400.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;4999
;BENZNIDAZOL 100 MG COMPRIMIDO;;5000
;BENZNIDAZOL 12,5 MG COMPRIMIDO;;5001
;BENZOATO DE ALOGLIPTINA 12,5 MG COMP;;5002
;BENZOATO DE ALOGLIPTINA 25 MG COMP;;5003
;BENZOATO DE ALOGLIPTINA 6,25 MG COMP;;5004
;BENZOATO DE BENZILA 100 MG/G SABONETE 50 G ;;5005
;BENZOATO DE BENZILA 100 MG/G SABONETE 80 G ;;5006
;BENZOATO DE BENZILA 250 MG/ML EMULSÃO TÓPICA 100 ML ;;5007
;BENZOATO DE BENZILA 250 MG/ML EMULSÃO TÓPICA 60 ML ;;5008
;BENZOATO DE SÓDIO, CMC, SORBITOL, GLICEROL E XAROPE SIMPLES 2% + 2,5% + 10% + 10% + 10 % SPRAY ORAL FORMULA ESPECIALMENTE MANIPULADA 100 ML;;5009
;BENZOATO DE SÓDIO 100 MG/ML SOLUÇÃO ORAL 20 ML;;5010
;BENZOATO DE SÓDIO 200 MG/ML SOLUÇÃO ORAL 45 ML;;5011
;BENZOATO DE SÓDIO 200 MG/ML XAROPE  150 ML ;;5012
;BENZOATO DE SÓDIO 200 MG/ML XAROPE  450 ML ;;5013
;BENZOATO DE SÓDIO 4/20 G/ML XAROPE  1200 ML;;5014
;BENZOCAÍNA + BENZOXIQUINA + BENZETÔNIO + MENTOL 4,5 + 1,2 + 0,1 + 0,5 MG AEROSSOL 43 G;;5015
;BENZOCAÍNA + TRICLOSANA + MENTOL 45+5+5 MG/G AEROSSOL;;5016
;BENZOCAÍNA + TRICLOSANA + MENTOL (45+5+5) MG/G CREME  20 G ;;5017
;BENZOCAÍNA + TRICLOSANA + MENTOL (45+5+5) MG/G CREME  30 G ;;5018
;BENZOCAÍNA, GEL TÓPICO;;5019
;BENZOILMETRONIDAZOL, ASSOCIADO À NISTATINA E CLORETO DE BENZALCÔNIO 62,5 MG + 25.000 UI + 1,25 MG/G CREME VAGINAL  40 G;;5020
;BERACTANTO (TENSOATIVO PULMONAR ORIGEM ANIMAL) 25 MG/ML SUSPENSÃO INJETÁVEL 4 ML ;;5021
;BERACTANTO (TENSOATIVO PULMONAR ORIGEM ANIMAL) 25 MG/ML SUSPENSÃO INJETÁVEL 8 ML ;;5022
;BETACAROTENO 5 MG CÁPSULA  ;;5023
;BETAEPOETINA 50 MCG SOLUÇÃO INJETÁVEL  0,3 ML ;;5024
;BETAGALSIDASE 35 MG PÓ LIOF INJ (FR-AMP) ELENCO ESTADUAL ;;5025
;BETAGALSIDASE 5 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;;5026
;BETAINTERFERONA 1A 12.000.000UI (44MCG) SOL INJ (SER PREENC) GRUPO 1.A;;5027
;BETAINTERFERONA 1A 22 MCG SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;5028
;BETAINTERFERONA 1A 30 MCG SOL INJ (FR-AMP OU SER PREENC) ELENCO ESTADUAL ;;5029
;BETAINTERFERONA 1A 44 MCG SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;5030
;BETAINTERFERONA 1A 6.000.000 UI (22MCG) SOL INJ (SER PREENC) GRUPO 1.A;;5031
;BETAINTERFERONA 1A 6.000.000 UI (30MCG) PÓ LIOF INJ (FR-AMP OU SER PREENC OU CAN PREENC) GRUPO 1.A;;5032
;BETAINTERFERONA 1B 9.600.000 UI PO LIOFILO PARA INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;5033
;BETAINTERFERONA 1B 9.600.000UI (300MG) PÓ LIOF INJ (FR-AMP) GRUPO 1.A;;5034
;BETAISTINA, DICLORIDRATO 16 MG COMPRIMIDO ;;5035
;BETAISTINA, DICLORIDRATO 24 MG COMPRIMIDO ;;5036
;BETAISTINA, DICLORIDRATO 8 MG COMPRIMIDO ;;5037
