id_ampp	codigo_obm	nome_ampp	vmpp_nome	amp_nome	tarja	numero_registro_sanitario	data_registro	uso_hospitalar	uso_farmacia_pop	codigo_barras1	codigo_barras2	codigo_barras3
640541	@brasil11831322396	Vicog 5 mg comprimido (Marjan Indústria E Comércio Ltda) x 30 comprimidos			Não aplicável	1,0155E+12	10/02/2004 21:00					
793942	@brasil13282106893	Victrelis 200 mg cápsula (Merck Sharp & Dohme Farmaceutica Ltda) x 336 cápsulas	Boceprevir 200 mg cápsula x 336 cápsulas	Victrelis 200 mg cápsula	Medicamentos de tarja vermelha	1,0029E+12	24/07/2011 21:00					
793943	@brasil19407775222	Victrix 20 mg cápsula gastrorresistente (Cosmed Indústria de Cosméticos e Medicamentos S.A) x 14 cápsulas	Omeprazol 20 mg cápsula gastrorresistente x 14 cápsulas	Victrix 20 mg cápsula gastrorresistente	Medicamentos de tarja vermelha	1,7817E+12	28/11/2010 21:00					
640543	@brasil11242134198	Videnfil 100 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 4 comprimidos			Não aplicável	1,0047E+12	20/06/2010 21:00					
640544	@brasil14169010652	Videnfil 25 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 4 comprimidos			Não aplicável	1,0047E+12	20/06/2010 21:00					
640545	@brasil17118650977	Videnfil 50 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 2 comprimidos			Não aplicável	1,0047E+12	20/06/2010 21:00					
640546	@brasil13086223240	Videnfil 50 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 4 comprimidos			Não aplicável	1,0047E+12	20/06/2010 21:00					
640547	@brasil14075163577	Videnfil 50 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 8 comprimidos			Não aplicável	1,0047E+12	20/06/2010 21:00					
616009	@brasil10876369587	Videx EC 250 mg cápsula gastrorresistente (Bristol-Myers Squibb Farmacêutica Ltda) x 30 cápsulas	Didanosina 250 mg cápsula gastrorresistente x 30 cápsulas	Videx EC 250 mg cápsula gastrorresistente	Medicamentos de tarja vermelha com retenção de receita	1,018E+12	17/05/1995 21:00					
616019	@brasil19405887115	Videx EC 400 mg cápsula gastrorresistente (Bristol-Myers Squibb Farmacêutica Ltda) x 30 cápsulas	Didanosina 400 mg cápsula gastrorresistente x 30 cápsulas	Videx EC 400 mg cápsula gastrorresistente	Medicamentos de tarja vermelha com retenção de receita	1,018E+12	17/05/1995 21:00					
640548	@brasil11117148473	Vidmax 100 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 10 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640549	@brasil13360251944	Vidmax 100 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 60 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640550	@brasil13449814610	Vidmax 25 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 10 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640551	@brasil17168317525	Vidmax 25 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 60 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640552	@brasil15492144109	Vidmax 50 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 10 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640553	@brasil15955768278	Vidmax 50 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 60 comprimidos			Não aplicável	1,0573E+12	22/12/2013 21:00					
640554	@brasil13302409371	Vie 10 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos			Não aplicável	1,05731E+12	18/12/2016 21:00					
640555	@brasil18644742329	Vie 10 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 60 comprimidos			Não aplicável	1,05731E+12	18/12/2016 21:00					
635690	@brasil15131988882	Vimpat 150 mg comprimido (Ucb Biopharma S.A) x 14 comprimidos			Não aplicável	1,2361E+12	23/02/2014 21:00					
635691	@brasil13232251835	Vimpat 150 mg comprimido (Ucb Biopharma S.A) x 28 comprimidos			Não aplicável	1,2361E+12	23/02/2014 21:00					
635692	@brasil10765292839	Vimpat 150 mg comprimido (Ucb Biopharma S.A) x 56 comprimidos			Não aplicável	1,2361E+12	23/02/2014 21:00					
635693	@brasil14129708998	Vimpat 50 mg comprimido (Ucb Biopharma S.A) x 14 comprimidos			Não aplicável	1,2361E+12	23/02/2014 21:00					
635703	@brasil18352666782	Vincy 3 mg + 0,02 mg comprimido (Althaia S.A Indústria Farmacêutica) x 24 comprimidos			Não aplicável	1,3517E+12	09/06/2014 21:00					
635704	@brasil19374207227	Vincy 3 mg + 0,02 mg comprimido (Althaia S.A Indústria Farmacêutica) x 28 comprimidos			Não aplicável	1,3517E+12	09/06/2014 21:00					
635705	@brasil11813036101	Vincy 3 mg + 0,02 mg comprimido (Althaia S.A Indústria Farmacêutica) x 72 comprimidos			Não aplicável	1,3517E+12	09/06/2014 21:00					
635706	@brasil10942559130	Vincy 3 mg + 0,02 mg comprimido (Althaia S.A Indústria Farmacêutica) x 84 comprimidos (3 blisters x 28)			Não aplicável	1,3517E+12	09/06/2014 21:00					
635707	@brasil19273687654	Viread 300 mg comprimido (United Medical Ltda) x 30 comprimidos			Não aplicável	1,2576E+12	26/06/2003 21:00					
635708	@brasil13540761193	Virineo 50 mg comprimido (Brainfarma Indústria Química e Farmacêutica S.A) x 2 comprimidos			Não aplicável	1,5584E+12	16/08/2015 21:00					
640556	@brasil13316483843	Visabelle 2 mg comprimido (Schering do Brasil Química E Farmacêutica Ltda) x 16 comprimidos			Não aplicável	1,002E+12	24/05/2015 21:00					
640557	@brasil10648192539	Visabelle 2 mg comprimido (Schering do Brasil Química E Farmacêutica Ltda) x 28 comprimidos			Não aplicável	1,002E+12	24/05/2015 21:00					
640558	@brasil13291511472	Visabelle 2 mg comprimido (Schering do Brasil Química E Farmacêutica Ltda) x 84 comprimidos			Não aplicável	1,002E+12	24/05/2015 21:00					
640559	@brasil14512980052	Viskaldix 10 mg + 5 mg comprimido (Novartis Biociencias S.A) x 20 comprimidos (2 blisters x 10)			Não aplicável	1,0068E+12	07/06/2001 21:00					
640560	@brasil12690366153	Visken 10 mg comprimido (Novartis Biociencias S.A) x 20 comprimidos (2 blisters x 10)			Não aplicável	1,0068E+12	21/07/2002 21:00					
640561	@brasil19912890920	Visken 5 mg comprimido (Novartis Biociencias S.A) x 20 comprimidos (2 blisters x 10)			Não aplicável	1,0068E+12	21/07/2002 21:00					
794787	@brasil17305909148	"Visulin N 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola (EMS S.A.); 1 frasco-ampola"	"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola x 1 frasco-ampola"	"Visulin N 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola"	Medicamentos de tarja vermelha	1,02351E+12	30/10/2017 01:00		3	7,896E+12	7,896E+12	
793944	@brasil17192555745	Vita E (400 mg) cápsula (Aché Laboratórios Farmacêuticos S.A) x 30 cápsulas	Acetato de Racealfatocoferol 400 mg cápsula x 30 cápsulas	Vita Ecápsula	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,0573E+12	08/10/1990 21:00					
640563	@brasil17728109802	Vitafer 109 mg comprimido (EMS S/A) x 50 comprimidos			Não aplicável	1,0235E+12	10/04/2001 21:00					
635709	@brasil19882743309	Vitamina B1 Neo Química 300 mg comprimido (Brainfarma Indústria Química E Farmacêutica S.A) x 30 comprimidos			Não aplicável	1,5584E+12	15/01/2012 21:00					
635710	@brasil18791433281	Vitaum 300 mg comprimido (Geolab Indústria Farmacêutica S/A) x 30 comprimidos			Não aplicável	1,5423E+12	21/09/2008 21:00					
635711	@brasil14308936784	"Vitaxon C 1g comprimido efervescente; laranja (Airela Indústria Farmacêutica Ltda) x 10 comprimidos"			Não aplicável	1,4493E+12	29/10/2003 21:00					
635712	@brasil15170384387	Vitergyl C 1g comprimido efervescente (Cifarma Científica Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,156E+12	11/06/2006 21:00					
635713	@brasil12925111894	Vitergyl C 1g comprimido efervescente (Cifarma Científica Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,156E+12	11/06/2006 21:00					
635714	@brasil19114406618	Vitergyl C 2g comprimido efervescente (Cifarma Científica Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,156E+12	11/06/2006 21:00					
635715	@brasil16796697718	Vitergyl C 500 mg comprimido (Cifarma Científica Farmacêutica Ltda) x 20 comprimidos			Não aplicável	1,156E+12	11/06/2006 21:00					
635716	@brasil16640269043	Vivacor 10 mg comprimido (Astrazeneca do Brasil Ltda) x 10 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635717	@brasil12811252373	Vivacor 10 mg comprimido (Astrazeneca do Brasil Ltda) x 30 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635718	@brasil14135455044	Vivacor 20 mg comprimido (Astrazeneca do Brasil Ltda) x 30 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635719	@brasil12243518411	Vivacor 5 mg comprimido (Astrazeneca do Brasil Ltda) x 10 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635720	@brasil18811227229	Vivacor 5 mg comprimido (Astrazeneca do Brasil Ltda) x 30 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635721	@brasil17325581224	Vivacor 5 mg comprimido (Astrazeneca do Brasil Ltda) x 60 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
635722	@brasil10194224742	Vivacor 5 mg comprimido (Astrazeneca do Brasil Ltda) x 90 comprimidos			Não aplicável	1,1618E+12	15/02/2004 21:00					
616020	@brasil14400327124	Vivencia 1,5 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 15 cápsulas	Rivastigmina 1,5 mg cápsula x 15 cápsulas	Vivencia 1,5 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
616021	@brasil13783974584	Vivencia 1,5 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 30 cápsulas	Rivastigmina 1,5 mg cápsula x 30 cápsulas	Vivencia 1,5 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
616022	@brasil15718891857	Vivencia 3 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 30 cápsulas	Rivastigmina 3 mg cápsula x 30 cápsulas	Vivencia 3 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
793945	@brasil17739453367	Vivencia 3 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 60 cápsulas	Rivastigmina 3 mg cápsula x 60 cápsulas	Vivencia 3 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
616041	@brasil17242535842	Vivencia 4,5 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 30 cápsulas	Rivastigmina 4,5 mg cápsula x 30 cápsulas	Vivencia 4,5 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
616042	@brasil19056003947	Vivencia 6 mg cápsula (Aché Laboratórios Farmacêuticos S.A) x 30 cápsulas	Rivastigmina 6 mg cápsula x 30 cápsulas	Vivencia 6 mg cápsula	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	14/10/2012 21:00					
640565	@brasil17618070753	Viverdal 1 mg comprimido (União Química Farmacêutica Nacional S/A) x 30 comprimidos			Não aplicável	1,04971E+12	01/10/1998 21:00					
640566	@brasil15608914162	Viverdal 2 mg comprimido (União Química Farmacêutica Nacional S/A) x 30 comprimidos			Não aplicável	1,04971E+12	01/10/1998 21:00					
640567	@brasil15190358863	Viverdal 3 mg comprimido (União Química Farmacêutica Nacional S/A) x 30 comprimidos			Não aplicável	1,04971E+12	01/10/1998 21:00					
616065	@brasil13552412523	Vodsso 250 mg cápsula (Abbott Laboratórios Do Brasil Ltda) x 25 cápsulas	Ácido Valproico 250 mg cápsula x 25 cápsulas	Vodsso 250 mg cápsula 	Medicamentos de tarja vermelha com retenção de receita	1,0553E+12	26/06/2016 21:00					
640568	@brasil19125052138	Volibris 10 mg comprimido (Glaxosmithkline Brasil Ltda) x 30 comprimidos			Não aplicável	1,0107E+12	06/12/2010 21:00					
640569	@brasil10054184411	Volibris 5 mg comprimido (Glaxosmithkline Brasil Ltda) x 30 comprimidos			Não aplicável	1,0107E+12	06/12/2010 21:00					
640570	@brasil12895765948	Voltaflan 50 mg comprimido (Laboratil Farmaceutica Ltda) x 20 comprimidos			Não aplicável	1,0577E+12	01/10/1998 21:00					
640571	@brasil14316276817	Voltaflan 75 mg comprimido (Laboratil Farmaceutica Ltda) x 20 comprimidos			Não aplicável	1,0577E+12	01/10/1998 21:00					
635723	@brasil18994380344	Volunta 10 mg comprimido (Medley Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635724	@brasil14389227808	Volunta 10 mg comprimido (Medley Farmacêutica Ltda) x 200 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635725	@brasil14962998315	Volunta 10 mg comprimido (Medley Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635726	@brasil11647308459	Volunta 10 mg comprimido (Medley Farmacêutica Ltda) x 500 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635727	@brasil13347547661	Volunta 10 mg comprimido (Medley Farmacêutica Ltda) x 60 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635728	@brasil11795813236	Volunta 20 mg comprimido (Medley Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635729	@brasil18936423507	Volunta 20 mg comprimido (Medley Farmacêutica Ltda) x 200 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635730	@brasil19294678137	Volunta 20 mg comprimido (Medley Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635731	@brasil19664120476	Volunta 20 mg comprimido (Medley Farmacêutica Ltda) x 500 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635732	@brasil10436568278	Volunta 20 mg comprimido (Medley Farmacêutica Ltda) x 60 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635733	@brasil13190480267	Volunta 40 mg comprimido (Medley Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635734	@brasil14642696811	Volunta 40 mg comprimido (Medley Farmacêutica Ltda) x 200 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635735	@brasil13642043566	Volunta 40 mg comprimido (Medley Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635736	@brasil14282127705	Volunta 40 mg comprimido (Medley Farmacêutica Ltda) x 500 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635737	@brasil10484508135	Volunta 40 mg comprimido (Medley Farmacêutica Ltda) x 60 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635738	@brasil19576157869	Volunta 80 mg comprimido (Medley Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635739	@brasil16427265251	Volunta 80 mg comprimido (Medley Farmacêutica Ltda) x 200 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635740	@brasil13407852958	Volunta 80 mg comprimido (Medley Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635741	@brasil17757469346	Volunta 80 mg comprimido (Medley Farmacêutica Ltda) x 500 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
635742	@brasil18563788166	Volunta 80 mg comprimido (Medley Farmacêutica Ltda) x 60 comprimidos			Não aplicável	1,8326E+12	10/05/2015 21:00					
640572	@brasil12894086550	Vori 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 10 comprimidos			Não aplicável	1,0298E+12	16/08/2015 21:00					
640573	@brasil11521602608	Vori 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 14 comprimidos			Não aplicável	1,0298E+12	16/08/2015 21:00					
640574	@brasil18925753698	Vori 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 2 comprimidos			Não aplicável	1,0298E+12	16/08/2015 21:00					
640575	@brasil10063960979	Vori 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 30 comprimidos			Não aplicável	1,0298E+12	16/08/2015 21:00					
635743	@brasil19546533103	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635744	@brasil12041301327	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 100 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635745	@brasil11566907633	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 14 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635746	@brasil11710634492	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 2 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635747	@brasil13852449871	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635748	@brasil14130346190	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 5 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635749	@brasil19094381646	Voriconazol 200 mg comprimido (Accord Farmacêutica Ltda) x 7 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
640576	@brasil13542544107	Voriconazol 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 10 comprimidos			Não aplicável	1,0298E+12	12/04/2015 21:00					
640577	@brasil17520837910	Voriconazol 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 14 comprimidos			Não aplicável	1,0298E+12	12/04/2015 21:00					
640578	@brasil16976557537	Voriconazol 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 2 comprimidos			Não aplicável	1,0298E+12	12/04/2015 21:00					
640579	@brasil12320274264	Voriconazol 200 mg comprimido (Cristália Produtos Químicos Farmacêuticos Ltda.) x 30 comprimidos			Não aplicável	1,0298E+12	12/04/2015 21:00					
640580	@brasil10671699018	Voriconazol 200 mg comprimido (Glenmark Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,1013E+12	10/04/2016 21:00					
640581	@brasil16397672607	Voriconazol 200 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 14 comprimidos			Não aplicável	1,00471E+12	09/08/2015 21:00					
635750	@brasil13080869970	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 10 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635751	@brasil18121205220	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 100 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635752	@brasil11363416500	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 14 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635753	@brasil12453467148	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 2 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635754	@brasil18177086549	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 30 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635755	@brasil13525031611	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 5 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
635756	@brasil13093898717	Voriconazol 50 mg comprimido (Accord Farmacêutica Ltda) x 7 comprimidos			Não aplicável	1,5537E+12	02/11/2014 21:00					
640582	@brasil19973266290	Votrient 200 mg comprimido (Novartis Biociencias S.A) x 30 comprimidos			Não aplicável	1,00681E+12	12/03/2017 21:00					
640583	@brasil10673313941	Votrient 400 mg comprimido (Novartis Biociencias S.A) x 30 comprimidos			Não aplicável	1,00681E+12	12/03/2017 21:00					
640584	@brasil13446771141	Votrient 400 mg comprimido (Novartis Biociencias S.A) x 60 comprimidos			Não aplicável	1,00681E+12	12/03/2017 21:00					
635757	@brasil14894399059	Vudirax 150 mg comprimido (Blau Farmacêutica S.A) x 60 comprimidos			Não aplicável	1,1637E+12	21/11/1999 21:00					
640585	@brasil15213914190	Vytorin 10 mg + 10 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 28 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640586	@brasil15729257840	Vytorin 10 mg + 10 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 30 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640587	@brasil13004546939	Vytorin 10 mg + 20 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 14 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640588	@brasil17834961485	Vytorin 10 mg + 20 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 28 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640589	@brasil10161166916	Vytorin 10 mg + 20 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 30 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640590	@brasil17300950433	Vytorin 10 mg + 40 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 14 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640591	@brasil16021251729	Vytorin 10 mg + 40 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 28 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640592	@brasil18203407652	Vytorin 10 mg + 40 mg comprimido (Merck Sharp & Dohme Farmaceutica Ltda) x 30 comprimidos			Não aplicável	1,0029E+12	27/05/2004 21:00					
640593	@brasil12953283387	Warfarin 5 mg comprimido (União Química Farmacêutica Nacional S/A) x 10 comprimidos			Não aplicável	1,0497E+12	28/04/1996 21:00					
640594	@brasil10156194287	Warfarin 5 mg comprimido (União Química Farmacêutica Nacional S/A) x 30 comprimidos			Não aplicável	1,0497E+12	28/04/1996 21:00					
640595	@brasil11921121581	Wellbutrin SR 150 mg comprimido de liberação prolongada (Glaxosmithkline Brasil Ltda) x 30 comprimidos			Não aplicável	1,0107E+12	22/02/2005 21:00					
640596	@brasil19137025351	Wellbutrin XL 150 mg comprimido de liberação prolongada (Glaxosmithkline Brasil Ltda) x 30 comprimidos			Não aplicável	1,0107E+12	22/02/2005 21:00					
640597	@brasil19921762326	Wellbutrin XL 150 mg comprimido de liberação prolongada (Glaxosmithkline Brasil Ltda) x 7 comprimidos			Não aplicável	1,0107E+12	22/02/2005 21:00					
616079	@brasil19782937744	Winter Ap 6 mg + 120 mg cápsula de liberação prolongada (Diffucap - Chemobrás Química E Farmacêutica Ltda) x 8 cápsulas	Dexbronfeniramina 6 mg + Pseudoefedrina 120 mg cápsula de liberação prolongada x 8 cápsulas	Winter Ap 6 mg + 120 mg cápsula de liberação prolongada	Medicamentos de tarja vermelha	1,043E+12	24/10/2000 21:00					
635758	@brasil15190299454	Wintomylon 500 mg comprimido (Sanofi-Aventis Farmacêutica Ltda) x 56 comprimidos			Não aplicável	1,13001E+12	20/05/2007 21:00					
635759	@brasil11268300404	Wintomylon 500 mg comprimido (Sanofi-Aventis Farmacêutica Ltda) x 80 comprimidos			Não aplicável	1,13001E+12	20/05/2007 21:00					
794788	@brasil19603593682	"Wosulin N 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 1 frasco-ampola"	"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola x 1 frasco-ampola"	"Wosulin N 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
794789	@brasil16100241275	"Wosulin N 100 unidades internacionais/mL solução para injeção 3 mL; carpule (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 1 carpule"	"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule x 1 carpule"	"Wosulin N 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
794790	@brasil11690425640	"Wosulin N 100 unidades internacionais/mL solução para injeção 3 mL; carpule (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 5 carpules"	"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule x 5 carpules"	"Wosulin N 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
794777	@brasil15038653205	"Wosulin R 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 1 frasco-ampola"	"Insulina Humana 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola"	"Wosulin R 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
794778	@brasil10264747393	"Wosulin R 100 unidades internacionais/mL solução para injeção 3 mL; carpule (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 1 carpule"	"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; 1 carpule"	"Wosulin R 100 unidades internacionais/mL solução para injeção 3 mL; carpule"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
794779	@brasil16207777657	"Wosulin R 100 unidades internacionais/mL solução para injeção 3 mL; carpule (GERAIS, COMÉRCIO E IMPORTAÇÃO DE MATERIAIS E EQUIPAMENTOS MEDICOS LTDA); 5 carpules"	"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule x 5 carpules"	"Wosulin R 100 unidades internacionais/mL solução para injeção 3 mL; carpule"	Medicamentos de tarja vermelha	1,6674E+12	06/03/2019 02:00		3	7,8952E+12		
616102	@brasil11975634629	Xalkori 200 mg cápsula (Laboratórios Pfizer Ltda) x 60 cápsulas	Crizotinibe 200 mg cápsula x 60 cápsulas	Xalkori 200 mg cápsula	Medicamentos de tarja vermelha	1,0216E+12	09/02/2016 21:00					
616103	@brasil10529360221	Xalkori 250 mg cápsula (Laboratórios Pfizer Ltda) x 60 cápsulas	Crizotinibe 250 mg cápsula x 60 cápsulas	Xalkori 250 mg cápsula	Medicamentos de tarja vermelha	1,0216E+12	09/02/2016 21:00					
635760	@brasil10770603967	Xarelto 10 mg comprimido (Bayer S.A.) x 10 comprimidos			Não aplicável	1,7056E+12	19/07/2009 21:00					
635761	@brasil10048118931	Xarelto 10 mg comprimido (Bayer S.A.) x 100 comprimidos			Não aplicável	1,7056E+12	19/07/2009 21:00					
635772	@brasil17928783060	Xarelto 10 mg comprimido (Bayer S.A.) x 30 comprimidos			Não aplicável	1,7056E+12	19/07/2009 21:00					
635773	@brasil19499558822	Xarelto 10 mg comprimido (Bayer S.A.) x 5 comprimidos			Não aplicável	1,7056E+12	19/07/2009 21:00					
