Co Seq ID,Nu Cd,No Descr,No Descr Pt Br,Co Parent,St Hierarchy Level,Au Audit Create Datetime,Au Audit Change Datetime,Au Audit Create Username,Au Audit Change Username,Nu Version,St Registro Ativo,St Change Approve
5486,R01BA53,"fenilefrina, associações contendo","fenilefrina, associações contendo",5480,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5487,R02,preparações para a garganta,preparações para a garganta,5416,2,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5488,R02A,preparações para a garganta,preparações para a garganta,5487,3,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5489,R02AA,antissépticos,antissépticos,5488,4,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5490,R02AA01,ambazona,ambazona,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5491,R02AA02,dequalínio,dequalínio,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5492,R02AA03,álcool diclorobenzílico,álcool diclorobenzílico,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5493,R02AA05,clorexidina,clorexidina,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5494,R02AA06,cetilpiridínio,cetilpiridínio,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5495,R02AA09,benzetônio,benzetônio,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5496,R02AA10,miristilato de benzalcônio,miristilato de benzalcônio,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5497,R02AA11,clorquinaldol,clorquinaldol,5489,5,2017-01-23T11:33:57Z,2017-01-23T11:33:57Z,anonymous,anonymous,0,ACTIVE,APPROVED
5498,R02AA12,hexilresorcinol,hexilresorcinol,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5499,R02AA13,cloreto de acriflavínio,cloreto de acriflavínio,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5500,R02AA14,hidroxiquinolina,hidroxiquinolina,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5501,R02AA15,iodopovidona,iodopovidona,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5502,R02AA16,benzalcônio,benzalcônio,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5503,R02AA17,cetrimônio,cetrimônio,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5504,R02AA18,hexamidina,hexamidina,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5505,R02AA19,fenol,fenol,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5506,R02AA20,outros,outros,5489,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5507,R02AB,antibióticos,antibióticos,5488,4,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5508,R02AB01,neomicina,neomicina,5507,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5509,R02AB02,tirotricina,tirotricina,5507,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5510,R02AB03,fusafungina,fusafungina,5507,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5511,R02AB04,bacitracina,bacitracina,5507,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5512,R02AB30,gramicidina,gramicidina,5507,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5513,R02AD,anestésicos locais,anestésicos locais,5488,4,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5514,R02AD01,benzocaína,benzocaína,5513,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5515,R02AD02,lidocaína,lidocaína,5513,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5516,R02AD03,cocaína,cocaína,5513,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5517,R02AD04,diclonina,diclonina,5513,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5518,R03,agentes contra doenças obstrutivas das vias aéreas,agentes contra doenças obstrutivas das vias aéreas,5416,2,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5519,R03A,"adrenérgicos, para inalação","adrenérgicos, para inalação",5518,3,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5520,R03AA,agonistas de receptores alfa e beta-adrenérgicos,agonistas de receptores alfa e beta-adrenérgicos,5519,4,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5521,R03AA01,epinefrina para inalação,epinefrina para inalação,5520,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5522,R03AB,agonistas não seletivos de receptores beta-adrenérgicos,agonistas não seletivos de receptores beta-adrenérgicos,5519,4,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5523,R03AB02,isoprenalina,isoprenalina,5522,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5524,R03AB03,orciprenalina,orciprenalina,5522,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5525,R03AC,agonistas seletivos de receptores beta2-adrenérgicos,agonistas seletivos de receptores beta2-adrenérgicos,5519,4,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5526,R03AC02,salbutamol,salbutamol,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5527,R03AC03,terbutalina,terbutalina,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5528,R03AC04,fenoterol,fenoterol,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5529,R03AC05,rimiterol,rimiterol,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5530,R03AC06,hexoprenalina,hexoprenalina,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5531,R03AC07,isoetarina,isoetarina,5525,5,2017-01-23T11:33:58Z,2017-01-23T11:33:58Z,anonymous,anonymous,0,ACTIVE,APPROVED
5532,R03AC08,pirbuterol,pirbuterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5533,R03AC09,tretoquinol,tretoquinol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5534,R03AC10,carbuterol,carbuterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5535,R03AC11,tulobuterol,tulobuterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5536,R03AC12,salmeterol,salmeterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5537,R03AC13,formoterol,formoterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5538,R03AC14,clembuterol,clembuterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5540,R03AC16,procaterol,procaterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5541,R03AC17,bitolterol,bitolterol,5525,5,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5542,R03AH,associações de agentes adrenérgicos,associações de agentes adrenérgicos,5519,4,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5543,R03AK,adrenérgicos e outros agentes para doença obstrutiva das vias aéreas,adrenérgicos e outros agentes para doença obstrutiva das vias aéreas,5519,4,2017-01-23T11:33:59Z,2017-01-23T11:33:59Z,anonymous,anonymous,0,ACTIVE,APPROVED
5544,R03AK01,epinefrina e outros agentes contra transtornos obstrutivos das vías respiratórias,epinefrina e outros agentes contra transtornos obstrutivos das vías respiratórias,5543,5,2017-01-23T11:34:00Z,2017-01-23T11:34:00Z,anonymous,anonymous,0,ACTIVE,APPROVED
5545,R03AK02,isoprenalina e outros agentes contra transtornos obstrutivos das vias respeiratórias,isoprenalina e outros agentes contra transtornos obstrutivos das vias respeiratórias,5543,5,2017-01-23T11:34:00Z,2017-01-23T11:34:00Z,anonymous,anonymous,0,ACTIVE,APPROVED
5546,R03AK03,fenoterol e outros agentes contra transtornos obstrutivos das vías respiratorias,fenoterol e outros agentes contra transtornos obstrutivos das vías respiratorias,5543,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5547,R03AK04,salbutamol e outros agentes contra transtornos obstrutivos dass vias respieratórias,salbutamol e outros agentes contra transtornos obstrutivos dass vias respieratórias,5543,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5548,R03AK05,reproterol e outros agentes contra transtornos das vias respiratórias,reproterol e outros agentes contra transtornos das vias respiratórias,5543,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5549,R03AK06,salmeterol e outros agentes contra transtornos obstrutivos das vias respiratórias,salmeterol e outros agentes contra transtornos obstrutivos das vias respiratórias,5543,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5550,R03AK07,formoterol e outros agentes contra síndromes obstrutivas das vias respiratórias,formoterol e outros agentes contra síndromes obstrutivas das vias respiratórias,5543,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5551,R03B,"outros medicamentos para doenças obstrutivas das vias aéreas, para inalação","outros medicamentos para doenças obstrutivas das vias aéreas, para inalação",5518,3,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5552,R03BA,glicocorticóides,glicocorticóides,5551,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5553,R03BA01,beclometasona,beclometasona,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5554,R03BA02,budesonida,budesonida,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5555,R03BA03,flunisolida,flunisolida,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5556,R03BA04,betametasona,betametasona,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5557,R03BA05,fluticasona,fluticasona,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5558,R03BA06,triancinolona,triancinolona,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5559,R03BA07,mometasona,mometasona,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5560,R03BA08,ciclesonida,ciclesonida,5552,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5561,R03BB,anticolinérgicos,anticolinérgicos,5551,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5562,R03BB01,brometo de ipratrópio,brometo de ipratrópio,5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5563,R03BB02,brometo de oxitrópio,brometo de oxitrópio,5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5564,R03BB03,"estramônio, preparados contendo","estramônio, preparados contendo",5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5565,R03BB04,brometo de tiotrópio,brometo de tiotrópio,5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5566,R03BB05,brometo de aclidinium,brometo de aclidinium,5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5567,R03BB06,brometo de glicopirronium,brometo de glicopirronium,5561,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5568,R03BC,agentes antialérgicos excluindo corticosteróides,agentes antialérgicos excluindo corticosteróides,5551,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5569,R03BC01,ácido cromoglícico,ácido cromoglícico,5568,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5570,R03BC03,nedocromila,nedocromila,5568,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5571,R03BX,"outros agentes para o tratamento de doenças obstrutivas das vias aéreas, para inalação","outros agentes para o tratamento de doenças obstrutivas das vias aéreas, para inalação",5551,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5572,R03BX01,fenspirida,fenspirida,5571,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5573,R03C,adrenérgicos para uso sistêmico,adrenérgicos para uso sistêmico,5518,3,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5574,R03CA,agonistas de receptores alfa e beta-adrenérgicos,agonistas de receptores alfa e beta-adrenérgicos,5573,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5575,R03CA02,efedrina,efedrina,5574,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5576,R03CB,agonistas de receptores beta-adrenérgicos; não seletivos,agonistas de receptores beta-adrenérgicos; não seletivos,5573,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5577,R03CB01,isoprenalina,isoprenalina,5576,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5578,R03CB02,metoxifenamina,metoxifenamina,5576,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5579,R03CB03,orciprenalina,orciprenalina,5576,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5580,R03CB51,"isoprenalina, associações contendo","isoprenalina, associações contendo",5576,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5581,R03CB53,"orciprenalina, associações contendo","orciprenalina, associações contendo",5576,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5582,R03CC,agonistas seletivos de receptores beta2-adrenérgicos,agonistas seletivos de receptores beta2-adrenérgicos,5573,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5583,R03CC02,salbutamol,salbutamol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5584,R03CC03,terbutalina,terbutalina,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5585,R03CC04,fenoterol,fenoterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5586,R03CC05,hexoprenalina,hexoprenalina,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5587,R03CC06,isoetarina,isoetarina,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5588,R03CC07,pirbuterol,pirbuterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5589,R03CC08,procaterol,procaterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5590,R03CC09,tretoquinol,tretoquinol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5591,R03CC10,carbuterol,carbuterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5592,R03CC11,tulobuterol,tulobuterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5593,R03CC12,bambuterol,bambuterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5594,R03CC13,clembuterol,clembuterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5595,R03CC14,reproterol,reproterol,5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5596,R03CC53,"terbutalina, associações contendo","terbutalina, associações contendo",5582,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5597,R03CK,adrenérgicos e outros agentes para doenças obstrutivas das vias aéreas,adrenérgicos e outros agentes para doenças obstrutivas das vias aéreas,5573,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5598,R03D,outros agentes sistêmicos para doenças obstrutivas das vias aéreas,outros agentes sistêmicos para doenças obstrutivas das vias aéreas,5518,3,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5599,R03DA,xantinas,xantinas,5598,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5600,R03DA01,diprofilina,diprofilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5601,R03DA02,teofilinato de colina,teofilinato de colina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5602,R03DA03,proxifilina,proxifilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5603,R03DA04,teofilina,teofilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5604,R03DA05,aminofilina,aminofilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5605,R03DA06,etamifilina,etamifilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5606,R03DA07,teobromina,teobromina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5607,R03DA08,bamifilina,bamifilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5608,R03DA09,acefilina piperazina,acefilina piperazina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5609,R03DA10,bufilina,bufilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5610,R03DA11,doxofilina,doxofilina,5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5611,R03DA20,"xantinas, associações de","xantinas, associações de",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5612,R03DA51,"diprofilina, associações contendo","diprofilina, associações contendo",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5613,R03DA54,"teofilina, associações contendo (excluindo psicolépticos)","teofilina, associações contendo (excluindo psicolépticos)",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5614,R03DA55,"aminofilina, associações contendo","aminofilina, associações contendo",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5615,R03DA57,"teobromina, associações contendo","teobromina, associações contendo",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5616,R03DA74,"teofilina, associações com psicolépticos","teofilina, associações com psicolépticos",5599,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5617,R03DB,xantinas e adrenérgicos,xantinas e adrenérgicos,5598,4,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5618,R03DB01,diprofilina e adrenérgicos,diprofilina e adrenérgicos,5617,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5619,R03DB02,teofilinato de colina e adrenérgicos,teofilinato de colina e adrenérgicos,5617,5,2017-01-23T11:34:01Z,2017-01-23T11:34:01Z,anonymous,anonymous,0,ACTIVE,APPROVED
5620,R03DB03,proxifilina e adrenérgicos,proxifilina e adrenérgicos,5617,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5621,R03DB04,teofilina e adrenérgicos,teofilina e adrenérgicos,5617,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5622,R03DB05,aminofilina e adrenérgicos,aminofilina e adrenérgicos,5617,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5623,R03DB06,etanifilina e adrenérgicos,etanifilina e adrenérgicos,5617,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5624,R03DC,antagonistas do receptor de leucotrienos,antagonistas do receptor de leucotrienos,5598,4,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5625,R03DC01,zafirlucaste,zafirlucaste,5624,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5626,R03DC02,pranlucaste,pranlucaste,5624,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5627,R03DC03,montelucaste,montelucaste,5624,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5628,R03DC04,ibudilaste,ibudilaste,5624,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5629,R03DX,outros agentes contra doenças obstrutivas das vias aéreas; de uso sistêmico para inalação,outros agentes contra doenças obstrutivas das vias aéreas; de uso sistêmico para inalação,5598,4,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5630,R03DX01,anlexanox,anlexanox,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5631,R03DX02,eprozinol,eprozinol,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5632,R03DX03,fenspirida,fenspirida,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5633,R03DX05,omalizumabe,omalizumabe,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5634,R03DX06,seratrodaste,seratrodaste,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5635,R03DX07,roflumilaste,roflumilaste,5629,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5636,R05,preparações para tosse e resfriado,preparações para tosse e resfriado,5416,2,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5637,R05C,expectorantes excluindo associações com antitussígenos,expectorantes excluindo associações com antitussígenos,5636,3,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5638,R05CA,expectorantes,expectorantes,5637,4,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
5639,R05CA01,tiloxapol,tiloxapol,5638,5,2017-01-23T11:34:02Z,2017-01-23T11:34:02Z,anonymous,anonymous,0,ACTIVE,APPROVED
