"co_seq_id";"nu_vtmid";"dt_vtmiddt";"co_vtmidprev";"st_invalid";"no_nm";"no_abbrevnm";"au_audit_create_datetime";"au_audit_change_datetime";"au_audit_create_username";"au_audit_change_username";"nu_version";"st_registro_ativo";"st_change_approve"
791410;@brasil12291805428;;;;FLUORETO ESTANHOSO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791411;@brasil10115550727;;;;FOSFATO DE CÁLCIO DIBÁSICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791412;@brasil13702337660;;;;FOSFATO DE CÁLCIO DIBÁSICO ANIDRO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791413;@brasil18165036427;;;;FOSFATO DE CÁLCIO DIBÁSICO DI-HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791414;@brasil19718169465;;;;FOSFATO DE CÁLCIO TRIBÁSICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791415;@brasil14095738355;;;;FOSFATO DE CLINDAMICINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791416;@brasil11324183689;;;;FOSFATO DE CODEÍNA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791417;@brasil14333703688;;;;FOSFATO DE CODEÍNA HEMI-HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791418;@brasil17695967681;;;;FOSFATO DE DEXAMETASONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791419;@brasil15478727653;;;;FOSFATO DE FLUDARABINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791420;@brasil14305735531;;;;FOSFATO DE LEVOTREONINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791421;@brasil15092495003;;;;FOSFATO DE OSELTAMIVIR;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791422;@brasil12545268732;;;;FOSFATO DE POTÁSSIO DIBÁSICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791423;@brasil17448858959;;;;FOSFATO DE POTÁSSIO MONOBÁSICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791424;@brasil19608488909;;;;FOSFATO DE RIBOFLAVINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791425;@brasil15695867979;;;;FOSFATO DE RUXOLITINIBE;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791426;@brasil19653873478;;;;FOSFATO DE SITAGLIPTINA MONOIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791427;@brasil11181763764;;;;FOSFATO DE SÓDIO DIBÁSICO DI-HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791428;@brasil16947198691;;;;FOSFATO DE SÓDIO DIBÁSICO HEPTAIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791429;@brasil11190702477;;;;FOSFATO DE SÓDIO MONOBÁSICO MONOIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791430;@brasil15111916617;;;;FOSFATO DICÁLCICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791431;@brasil11987475967;;;;FOSFATO DIIDROGENADO DE SÓDIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791432;@brasil14601630291;;;;FOSFATO DISSÓDICO DE BETAMETASONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791433;@brasil17045723865;;;;FOSFATO DISSÓDICO DE CITIDINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791434;@brasil11423728764;;;;FOSFATO DISSÓDICO DE DEXAMETASONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791435;@brasil15981472529;;;;FOSFATO SÓDICO DE PREDNISOLONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791436;@brasil15636176666;;;;FOSFATO SÓDICO DE RIBOFLAVINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791437;@brasil10236466051;;;;FOSFOMICINA TROMETAMOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791438;@brasil14273800563;;;;FOSINOPRIL SÓDICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791439;@brasil10659604975;;;;FRANGULA PURSHIANA (DC.) A. GRAY;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791441;@brasil10404302849;;;;FUCUS VESICULOSUS L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791442;@brasil10591644076;;;;FUMARATO DE BEDAQUILINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791443;@brasil11745312139;;;;FUMARATO DE CETOTIFENO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791444;@brasil16951628779;;;;FUMARATO DE CLEMASTINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791502;@brasil19040652855;;;;HEMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791445;@brasil19522207786;;;;FUMARATO DE FORMOTEROL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791446;@brasil16756152906;;;;FUMARATO DE FORMOTEROL DI-HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791447;@brasil15214141480;;;;FUMARATO DE FORMOTEROL DIIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791448;@brasil15802248990;;;;FUMARATO DE RUPATADINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791449;@brasil13368820819;;;;FUMARATO DE TENOFOVIR DESOPROXILA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791450;@brasil19437357436;;;;FUMARATO DE VONOPRAZANA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791451;@brasil17080325032;;;;FUMARATO FERROSO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791452;@brasil17089553163;;;;FUMARIA OFFICINALIS L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791453;@brasil14206791029;;;;FUNGOS DE AR;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791454;@brasil19765295961;;;;FUNGOS DO AR;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791455;@brasil16206107031;;;;FUROATO DE FLUTICASONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791456;@brasil11734647583;;;;FUROATO DE MOMETASONA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791457;@brasil10054917129;;;;FUROATO DE MOMETASONA MONOIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791458;@brasil15070643204;;;;GADOBENATO DE DIMEGLUMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791459;@brasil15188464944;;;;GADOBUTROL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791460;@brasil10730395419;;;;GADODIAMIDA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791461;@brasil18086582567;;;;GADOPENTETATO DE DIMEGLUMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791462;@brasil18241726892;;;;GADOXETATO DISSÓDICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791463;@brasil16948887067;;;;GANCICLOVIR SÓDICO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791464;@brasil10019254972;;;;GATIFLOXACINO SESQUI-HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791465;@brasil19249613962;;;;GELSEMIUM SEMPERVIRENS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791466;@brasil16190305207;;;;GENTIANA LUTEA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791467;@brasil13202684458;;;;GENTIANA LUTEA L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791468;@brasil17442506976;;;;GERANIUM ROBERTIANUM;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791469;@brasil17604481816;;;;GESTODENO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791470;@brasil15694888461;;;;GINKGO BILOBA L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791471;@brasil15660997167;;;;GIVOSIRANA SÓDICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791472;@brasil11220320761;;;;GLECAPREVIR HIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791473;@brasil19118612610;;;;GLICILTIROSINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791474;@brasil11932101082;;;;GLICINATO DE ALUMÍNIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791475;@brasil12304667887;;;;GLICINATO DE MAGNÉSIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791476;@brasil15727036496;;;;GLICINATO DE ZINCO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791477;@brasil11721179131;;;;GLICONATO DE MAGNÉSIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791478;@brasil11424786476;;;;GLICONATO DE POTÁSSIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791479;@brasil11960395295;;;;GLICONATO DE SÓDIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791480;@brasil15527617357;;;;GLICONATO DE ZINCO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791481;@brasil11756901210;;;;GLICOSE ANIDRA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791482;@brasil12201654287;;;;GLICOSE MONOHIDRATADA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791483;@brasil15737568115;;;;GLICOSE MONOIDRATADA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791484;@brasil12082878025;;;;GLINUS OPPOSITIFOLIUS (L.) AUG. DC.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791485;@brasil13201686089;;;;GLUTAMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791486;@brasil19759796678;;;;GLYCINE MAX (L.) MERR.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791487;@brasil19193925435;;;;GLYCYRRHIZA GLABRA L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791488;@brasil16690237452;;;;GRAMICIDINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791489;@brasil15869411261;;;;GRAPHITES;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791490;@brasil19276344261;;;;GRINDELIA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791491;@brasil18773487831;;;;HAEMOPHILUS INFLUENZAE TIPO B;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791492;@brasil16038406681;;;;HAMAMELIS VIRGINIANA L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791493;@brasil13871570222;;;;HARPAGOPHYTUM PROCUMBENS DC. EX MEISSN.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791494;@brasil11242631375;;;;HEDERA HELIX L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791495;@brasil14598446519;;;;HEMAGLUTININA FILAMENTOSA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791496;@brasil19264338777;;;;HEMIFUMARATO DE ALISQUIRENO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791497;@brasil12526354641;;;;HEMIFUMARATO DE BISOPROLOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791498;@brasil14838757182;;;;HEMIFUMARATO DE COBIMETINIBE;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791499;@brasil16614722297;;;;HEMIFUMARATO DE GILTERITINIBE;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791500;@brasil18557340248;;;;HEMIFUMARATO DE QUETIAPINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791501;@brasil12942534658;;;;HEMIFUMARATO DE TENOFOVIR ALAFENAMIDA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791503;@brasil16375660611;;;;HEMITARTARATO DE ELIGLUSTATE;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791504;@brasil14756344801;;;;HEMITARTARATO DE EPINEFRINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791505;@brasil14654742482;;;;HEMITARTARATO DE METARAMINOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791506;@brasil19004678313;;;;HEMITARTARATO DE NOREPINEFRINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791507;@brasil11059164432;;;;HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791508;@brasil18281787528;;;;HEMITARTARATO DE RIVASTIGMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791509;@brasil18231444653;;;;HEMITARTARATO DE ZOLPIDEM;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791510;@brasil16311860992;;;;HEPAR SULFURIS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791511;@brasil16864971309;;;;HEPAR SULPHUR;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791512;@brasil15389273877;;;;HEPARINA SÓDICA BOVINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791513;@brasil16351455770;;;;HEPARINA SÓDICA SUÍNA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791514;@brasil15589457530;;;;HEPARINA SUÍNA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791515;@brasil18892920647;;;;HESPERIDINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791516;@brasil17696230957;;;;HEXILRESORCINOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791517;@brasil11802393151;;;;HICLATO DE DOXICICLINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791518;@brasil15923273194;;;;HIDROBROMETO DE CITALOPRAM (PORT. 344/98 LISTA C 1);;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791519;@brasil14209186828;;;;HIDROBROMETO DE GALANTAMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791520;@brasil13276114865;;;;HIDROCORTISONA MICRONIZADA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791521;@brasil13753014153;;;;HIDROGENOTARTARATO DE RIVASTIGMINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791522;@brasil18936726475;;;;HIDROXIBENZOATO DE VIMINOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791523;@brasil13424590231;;;;HIDRÓXIDO DE POTÁSSIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791524;@brasil10312772038;;;;HIDRÓXIDO DE SÓDIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791525;@brasil11290089804;;;;HIDROXIPROPIL GUAR;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791526;@brasil15512133216;;;;HIDROXIQUINOLINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791527;@brasil13690396977;;;;HIMATANTHUS LANCIFOLIUS (MULL.ARG.) WOODSON;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791528;@brasil11915585548;;;;HISTIDINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791529;@brasil18506737115;;;;HPV-16 L1;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791530;@brasil16786929243;;;;HPV-18 L1;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791531;@brasil18414435178;;;;HUMULUS LUPULUS L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791532;@brasil11711388472;;;;HYDRASTIS CANADENSIS L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791533;@brasil13313637135;;;;HYPERICUM PERFORATUM L.;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791562;@brasil17068981039;;;;INOSITOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791534;@brasil11434020567;;;;IBANDRONATO DE SÓDIO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791535;@brasil17229191740;;;;IBUPROFENO ARGININA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791536;@brasil11843897309;;;;ICODEXTRINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791537;@brasil17531911633;;;;IGNATIA AMARA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791538;@brasil12127866550;;;;IMIPENÉM;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791539;@brasil18043598156;;;;IMIPENÉM MONOIDRATADO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791540;@brasil13834391443;;;;IMUNOGLOBULINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791541;@brasil15041163054;;;;IMUNOGLOBULINA ANTI-D;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791542;@brasil13702641252;;;;IMUNOGLOBULINA ANTI-RHO(D);;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791543;@brasil13389717407;;;;IMUNOGLOBULINA ANTIRRÁBICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791544;@brasil15840663587;;;;IMUNOGLOBULINA ANTITETÂNICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791545;@brasil19034166025;;;;IMUNOGLOBULINA DE COELHO ANTI-TIMÓCITOS HUMANOS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791546;@brasil17648839676;;;;IMUNOGLOBULINA HETEÓLOGA CONTRA O VENENO DE LACHESIS MUTA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791547;@brasil11141700614;;;;IMUNOGLOBULINA HETERÓLOGA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791548;@brasil12761984347;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA O VENENO DE LACHESIS MUTA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791549;@brasil10384820205;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA TOXINA BOTULÍNICA TIPO A;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791666;@brasil16704475288;;;;MANGANÊS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791550;@brasil13638148291;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA TOXINA BOTULÍNICA TIPO B;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791551;@brasil17036281149;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA TOXINA DIFTÉRICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791552;@brasil14266961182;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA TOXINA TETÂNICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791553;@brasil10225962772;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE BOTHROPS SP;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791554;@brasil18328930620;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE CROTALUS SP;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791555;@brasil10966765098;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE LONOMIA OBLIQUA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791556;@brasil19847033934;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE LOXOSCELES GAUCHO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791557;@brasil16334874690;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE MICRURUS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791558;@brasil12133271955;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE MICRURUS FRONTALIS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791559;@brasil11661736015;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE PHONEUTRIA NIGRIVENTER;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791560;@brasil11908864519;;;;IMUNOGLOBULINA HETERÓLOGA CONTRA VENENO DE TITYUS SERRULATUS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791561;@brasil14559114857;;;;IMUNOGLOBULINA HUMANA ANTI-D;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791563;@brasil11667560935;;;;INOTERSENA NONADECASSÓDICA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791564;@brasil17130861864;;;;INOTUZUMABE OZOGAMICINA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791565;@brasil10651626828;;;;INSULINA ISOFANA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791566;@brasil11865548855;;;;INSULINA MONOCOMPONENTE;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791567;@brasil17372864098;;;;INTERFERON ALFA 2A;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791568;@brasil11267674239;;;;IODETO DE SÓDIO 131I;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791569;@brasil14219779207;;;;IODIXANOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791570;@brasil17295873626;;;;IODO;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791571;@brasil13820030821;;;;IOEXOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791572;@brasil17212533536;;;;IOMEPROL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791573;@brasil14602575528;;;;IOPAMIDOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791574;@brasil11375277340;;;;IOPROMIDA;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
791575;@brasil13068660424;;;;IOVERSOL;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
